"","number_in_list","fold_enrichment","fdr","expected","number_in_reference","pValue","plus_minus","term.id","term.label"
"2216",5,2.77699859747546,0.206165601593264,1.80050505050505,23,0.0299719853789065,"+","GO:1905709","negative regulation of membrane permeability"
"2217",5,2.77699859747546,0.206072608538869,1.80050505050505,23,0.0299719853789065,"+","GO:0090075","relaxation of muscle"
"2218",24,1.58031260392418,0.207151359301074,15.1868686868687,194,0.0301424729337914,"+","GO:0071466","cellular response to xenobiotic stimulus"
"2219",31,1.46125461254613,0.208550826895163,21.2146464646465,271,0.030359790387743,"+","GO:0110053","regulation of actin filament organization"
"2220",24,1.57220843672457,0.209679053294724,15.2651515151515,195,0.0305377877264506,"+","GO:0014706","striated muscle tissue development"
"2221",6,2.47242455775234,0.211566441856279,2.42676767676768,31,0.0308265477506262,"+","GO:2000352","negative regulation of endothelial cell apoptotic process"
"2222",6,2.47242455775234,0.211471227436001,2.42676767676768,31,0.0308265477506262,"+","GO:0030947","regulation of vascular endothelial growth factor receptor signaling pathway"
"2223",6,2.47242455775234,0.21137609867872,2.42676767676768,31,0.0308265477506262,"+","GO:0010996","response to auditory stimulus"
"2224",6,2.47242455775234,0.211281055468883,2.42676767676768,31,0.0308265477506262,"+","GO:0030511","positive regulation of transforming growth factor beta receptor signaling pathway"
"2225",6,2.47242455775234,0.211186097691144,2.42676767676768,31,0.0308265477506262,"+","GO:1900027","regulation of ruffle assembly"
"2226",6,2.47242455775234,0.211091225230366,2.42676767676768,31,0.0308265477506262,"+","GO:0150117","positive regulation of cell-substrate junction organization"
"2227",6,2.47242455775234,0.210996437971619,2.42676767676768,31,0.0308265477506262,"+","GO:1903846","positive regulation of cellular response to transforming growth factor beta stimulus"
"2228",6,2.47242455775234,0.210901735800177,2.42676767676768,31,0.0308265477506262,"+","GO:0085029","extracellular matrix assembly"
"2229",0,0,0.212599210915047,3.83585858585859,49,0.0310886073036567,"-","GO:0033120","positive regulation of RNA splicing"
"2230",0,0,0.212503874946026,3.83585858585859,49,0.0310886073036567,"-","GO:0045910","negative regulation of DNA recombination"
"2231",15,1.74193548387097,0.212979601231295,8.61111111111111,110,0.0311721767596286,"+","GO:1903076","regulation of protein localization to plasma membrane"
"2232",0,0,0.214441105742462,3.91414141414141,50,0.0314001540390458,"-","GO:0032968","positive regulation of transcription elongation by RNA polymerase II"
"2233",0,0,0.214345073003661,3.91414141414141,50,0.0314001540390458,"-","GO:0006354","DNA-templated transcription elongation"
"2234",14,0.582536513607229,0.215280358405904,24.0328282828283,307,0.0315512904729246,"-","GO:1903311","regulation of mRNA metabolic process"
"2235",6,0.443035614394928,0.215573816151377,13.5429292929293,173,0.0316084418486078,"-","GO:0140013","meiotic nuclear division"
"2236",10,1.99596774193548,0.215640122775182,5.01010101010101,64,0.0316323108656633,"+","GO:0001655","urogenital system development"
"2237",10,1.99596774193548,0.215543725760083,5.01010101010101,64,0.0316323108656633,"+","GO:2000179","positive regulation of neural precursor cell proliferation"
"2238",10,1.99596774193548,0.215447414890664,5.01010101010101,64,0.0316323108656633,"+","GO:0046824","positive regulation of nucleocytoplasmic transport"
"2239",10,1.99596774193548,0.215351190051499,5.01010101010101,64,0.0316323108656633,"+","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production"
"2240",10,1.99596774193548,0.215255051127369,5.01010101010101,64,0.0316323108656633,"+","GO:0021885","forebrain cell migration"
"2241",4,3.19354838709677,0.216323335696425,1.25252525252525,16,0.0318034898179944,"+","GO:0001779","natural killer cell differentiation"
"2242",4,3.19354838709677,0.216226848927604,1.25252525252525,16,0.0318034898179944,"+","GO:0051782","negative regulation of cell division"
"2243",4,3.19354838709677,0.21613044819246,1.25252525252525,16,0.0318034898179944,"+","GO:0090336","positive regulation of brown fat cell differentiation"
"2244",4,3.19354838709677,0.216034133375975,1.25252525252525,16,0.0318034898179944,"+","GO:0035821","modulation of process of another organism"
"2245",4,3.19354838709677,0.215937904363335,1.25252525252525,16,0.0318034898179944,"+","GO:1904754","positive regulation of vascular associated smooth muscle cell migration"
"2246",4,3.19354838709677,0.215841761039932,1.25252525252525,16,0.0318034898179944,"+","GO:0055089","fatty acid homeostasis"
"2247",4,3.19354838709677,0.215745703291361,1.25252525252525,16,0.0318034898179944,"+","GO:1900006","positive regulation of dendrite development"
"2248",4,3.19354838709677,0.21564973100342,1.25252525252525,16,0.0318034898179944,"+","GO:0015697","quaternary ammonium group transport"
"2249",4,3.19354838709677,0.215553844062111,1.25252525252525,16,0.0318034898179944,"+","GO:0010649","regulation of cell communication by electrical coupling"
"2250",4,3.19354838709677,0.215458042353639,1.25252525252525,16,0.0318034898179944,"+","GO:0030201","heparan sulfate proteoglycan metabolic process"
"2251",4,3.19354838709677,0.21536232576441,1.25252525252525,16,0.0318034898179944,"+","GO:0060841","venous blood vessel development"
"2252",4,3.19354838709677,0.215266694181034,1.25252525252525,16,0.0318034898179944,"+","GO:0014829","vascular associated smooth muscle contraction"
"2253",6,0.440489432703003,0.21580183698706,13.6212121212121,174,0.0318967092259952,"-","GO:0071478","cellular response to radiation"
"2254",0,0,0.216372560934663,3.99242424242424,51,0.0319952602733537,"-","GO:0006479","protein methylation"
"2255",0,0,0.216276608579482,3.99242424242424,51,0.0319952602733537,"-","GO:0008213","protein alkylation"
"2256",9,0.515550412266744,0.218403015800388,17.4570707070707,223,0.0323241621495556,"-","GO:0050821","protein stabilization"
"2257",19,1.61806451612903,0.219169021004655,11.7424242424242,150,0.0324519110678676,"+","GO:1903531","negative regulation of secretion by cell"
"2258",2,6.38709677419355,0.22296889603567,0.313131313131313,4,0.0330291784588692,"+","GO:0060486","club cell differentiation"
"2259",2,6.38709677419355,0.222870193558452,0.313131313131313,4,0.0330291784588692,"+","GO:0060481","lobar bronchus epithelium development"
"2260",2,6.38709677419355,0.222771578428559,0.313131313131313,4,0.0330291784588692,"+","GO:0002528","regulation of vascular permeability involved in acute inflammatory response"
"2261",2,6.38709677419355,0.222673050530094,0.313131313131313,4,0.0330291784588692,"+","GO:0110135","Norrin signaling pathway"
"2262",2,6.38709677419355,0.222574609747366,0.313131313131313,4,0.0330291784588692,"+","GO:0002414","immunoglobulin transcytosis in epithelial cells"
"2263",2,6.38709677419355,0.222476255964889,0.313131313131313,4,0.0330291784588692,"+","GO:0007296","vitellogenesis"
"2264",2,6.38709677419355,0.222377989067378,0.313131313131313,4,0.0330291784588692,"+","GO:0021557","oculomotor nerve development"
"2265",2,6.38709677419355,0.222279808939754,0.313131313131313,4,0.0330291784588692,"+","GO:2000741","positive regulation of mesenchymal stem cell differentiation"
"2266",2,6.38709677419355,0.222181715467142,0.313131313131313,4,0.0330291784588692,"+","GO:0110091","negative regulation of hippocampal neuron apoptotic process"
"2267",2,6.38709677419355,0.222083708534867,0.313131313131313,4,0.0330291784588692,"+","GO:0071726","cellular response to diacyl bacterial lipopeptide"
"2268",2,6.38709677419355,0.221985788028458,0.313131313131313,4,0.0330291784588692,"+","GO:0071724","response to diacyl bacterial lipopeptide"
"2269",2,6.38709677419355,0.221887953833646,0.313131313131313,4,0.0330291784588692,"+","GO:0032962","positive regulation of inositol trisphosphate biosynthetic process"
"2270",2,6.38709677419355,0.221790205836362,0.313131313131313,4,0.0330291784588692,"+","GO:0032960","regulation of inositol trisphosphate biosynthetic process"
"2271",2,6.38709677419355,0.22169254392274,0.313131313131313,4,0.0330291784588692,"+","GO:0072107","positive regulation of ureteric bud formation"
"2272",2,6.38709677419355,0.221594967979112,0.313131313131313,4,0.0330291784588692,"+","GO:0072106","regulation of ureteric bud formation"
"2273",2,6.38709677419355,0.221497477892012,0.313131313131313,4,0.0330291784588692,"+","GO:0006663","platelet activating factor biosynthetic process"
"2274",2,6.38709677419355,0.221400073548172,0.313131313131313,4,0.0330291784588692,"+","GO:0071673","positive regulation of smooth muscle cell chemotaxis"
"2275",2,6.38709677419355,0.221302754834524,0.313131313131313,4,0.0330291784588692,"+","GO:0071658","regulation of IP-10 production"
"2276",2,6.38709677419355,0.2212055216382,0.313131313131313,4,0.0330291784588692,"+","GO:0071603","endothelial cell-cell adhesion"
"2277",2,6.38709677419355,0.221108373846527,0.313131313131313,4,0.0330291784588692,"+","GO:0001796","regulation of type IIa hypersensitivity"
"2278",2,6.38709677419355,0.221011311347034,0.313131313131313,4,0.0330291784588692,"+","GO:0072086","specification of loop of Henle identity"
"2279",2,6.38709677419355,0.220914334027443,0.313131313131313,4,0.0330291784588692,"+","GO:2000587","negative regulation of platelet-derived growth factor receptor-beta signaling pathway"
"2280",2,6.38709677419355,0.220817441775677,0.313131313131313,4,0.0330291784588692,"+","GO:0038189","neuropilin signaling pathway"
"2281",2,6.38709677419355,0.220720634479852,0.313131313131313,4,0.0330291784588692,"+","GO:0038165","oncostatin-M-mediated signaling pathway"
"2282",2,6.38709677419355,0.220623912028283,0.313131313131313,4,0.0330291784588692,"+","GO:0038145","macrophage colony-stimulating factor signaling pathway"
"2283",2,6.38709677419355,0.22052727430948,0.313131313131313,4,0.0330291784588692,"+","GO:0002159","desmosome assembly"
"2284",2,6.38709677419355,0.220430721212147,0.313131313131313,4,0.0330291784588692,"+","GO:1901843","positive regulation of high voltage-gated calcium channel activity"
"2285",2,6.38709677419355,0.220334252625183,0.313131313131313,4,0.0330291784588692,"+","GO:0071477","cellular hypotonic salinity response"
"2286",2,6.38709677419355,0.220237868437683,0.313131313131313,4,0.0330291784588692,"+","GO:0014028","notochord formation"
"2287",2,6.38709677419355,0.220141568538934,0.313131313131313,4,0.0330291784588692,"+","GO:0051794","regulation of timing of catagen"
"2288",2,6.38709677419355,0.220045352818419,0.313131313131313,4,0.0330291784588692,"+","GO:0070831","basement membrane assembly"
"2289",2,6.38709677419355,0.219949221165812,0.313131313131313,4,0.0330291784588692,"+","GO:0051601","exocyst localization"
"2290",2,6.38709677419355,0.219853173470979,0.313131313131313,4,0.0330291784588692,"+","GO:0048852","diencephalon morphogenesis"
"2291",2,6.38709677419355,0.219757209623982,0.313131313131313,4,0.0330291784588692,"+","GO:0048636","positive regulation of muscle organ development"
"2292",2,6.38709677419355,0.219661329515071,0.313131313131313,4,0.0330291784588692,"+","GO:0032286","central nervous system myelin maintenance"
"2293",2,6.38709677419355,0.219565533034689,0.313131313131313,4,0.0330291784588692,"+","GO:0032185","septin cytoskeleton organization"
"2294",2,6.38709677419355,0.219469820073471,0.313131313131313,4,0.0330291784588692,"+","GO:0070384","Harderian gland development"
"2295",2,6.38709677419355,0.219374190522241,0.313131313131313,4,0.0330291784588692,"+","GO:0035846","oviduct epithelium development"
"2296",2,6.38709677419355,0.219278644272013,0.313131313131313,4,0.0330291784588692,"+","GO:0043315","positive regulation of neutrophil degranulation"
"2297",2,6.38709677419355,0.219183181213993,0.313131313131313,4,0.0330291784588692,"+","GO:1904783","positive regulation of NMDA glutamate receptor activity"
"2298",2,6.38709677419355,0.219087801239575,0.313131313131313,4,0.0330291784588692,"+","GO:1905031","regulation of membrane repolarization during cardiac muscle cell action potential"
"2299",2,6.38709677419355,0.21899250424034,0.313131313131313,4,0.0330291784588692,"+","GO:0042539","hypotonic salinity response"
"2300",2,6.38709677419355,0.218897290108062,0.313131313131313,4,0.0330291784588692,"+","GO:1900084","regulation of peptidyl-tyrosine autophosphorylation"
"2301",2,6.38709677419355,0.218802158734699,0.313131313131313,4,0.0330291784588692,"+","GO:1903899","positive regulation of PERK-mediated unfolded protein response"
"2302",2,6.38709677419355,0.218707110012399,0.313131313131313,4,0.0330291784588692,"+","GO:0061520","Langerhans cell differentiation"
"2303",2,6.38709677419355,0.218612143833497,0.313131313131313,4,0.0330291784588692,"+","GO:0097492","sympathetic neuron axon guidance"
"2304",2,6.38709677419355,0.218517260090513,0.313131313131313,4,0.0330291784588692,"+","GO:0010729","positive regulation of hydrogen peroxide biosynthetic process"
"2305",2,6.38709677419355,0.218422458676157,0.313131313131313,4,0.0330291784588692,"+","GO:0061357","positive regulation of Wnt protein secretion"
"2306",2,6.38709677419355,0.218327739483323,0.313131313131313,4,0.0330291784588692,"+","GO:1903613","regulation of protein tyrosine phosphatase activity"
"2307",2,6.38709677419355,0.21823310240509,0.313131313131313,4,0.0330291784588692,"+","GO:1904092","regulation of autophagic cell death"
"2308",2,6.38709677419355,0.218138547334724,0.313131313131313,4,0.0330291784588692,"+","GO:0030185","nitric oxide transport"
"2309",2,6.38709677419355,0.218044074165675,0.313131313131313,4,0.0330291784588692,"+","GO:1903553","positive regulation of extracellular exosome assembly"
"2310",2,6.38709677419355,0.217949682791577,0.313131313131313,4,0.0330291784588692,"+","GO:1903537","meiotic cell cycle process involved in oocyte maturation"
"2311",2,6.38709677419355,0.21785537310625,0.313131313131313,4,0.0330291784588692,"+","GO:0002892","regulation of type II hypersensitivity"
"2312",2,6.38709677419355,0.217761145003695,0.313131313131313,4,0.0330291784588692,"+","GO:0014826","vein smooth muscle contraction"
"2313",2,6.38709677419355,0.217666998378099,0.313131313131313,4,0.0330291784588692,"+","GO:0014805","smooth muscle adaptation"
"2314",2,6.38709677419355,0.21757293312383,0.313131313131313,4,0.0330291784588692,"+","GO:1903444","negative regulation of brown fat cell differentiation"
"2315",2,6.38709677419355,0.21747894913544,0.313131313131313,4,0.0330291784588692,"+","GO:1902995","positive regulation of phospholipid efflux"
"2316",2,6.38709677419355,0.217385046307661,0.313131313131313,4,0.0330291784588692,"+","GO:1902994","regulation of phospholipid efflux"
"2317",2,6.38709677419355,0.217291224535409,0.313131313131313,4,0.0330291784588692,"+","GO:0061073","ciliary body morphogenesis"
"2318",2,6.38709677419355,0.21719748371378,0.313131313131313,4,0.0330291784588692,"+","GO:0045844","positive regulation of striated muscle tissue development"
