"","number_in_list","fold_enrichment","fdr","expected","number_in_reference","pValue","plus_minus","term.id","term.label"
"2401",1,7.54838709677419,0.794016177747903,0.132478632478632,8,0.125069398594287,"+","GO:0048227","plasma membrane to endosome transport"
"2402",1,7.54838709677419,0.793685613144344,0.132478632478632,8,0.125069398594287,"+","GO:0048012","hepatocyte growth factor receptor signaling pathway"
"2403",1,7.54838709677419,0.79335532366738,0.132478632478632,8,0.125069398594287,"+","GO:0015949","nucleobase-containing small molecule interconversion"
"2404",1,7.54838709677419,0.793025308973675,0.132478632478632,8,0.125069398594287,"+","GO:0035434","copper ion transmembrane transport"
"2405",1,7.54838709677419,0.792695568720463,0.132478632478632,8,0.125069398594287,"+","GO:0016264","gap junction assembly"
"2406",1,7.54838709677419,0.79236610256555,0.132478632478632,8,0.125069398594287,"+","GO:1903980","positive regulation of microglial cell activation"
"2407",1,7.54838709677419,0.79203691016731,0.132478632478632,8,0.125069398594287,"+","GO:1903896","positive regulation of IRE1-mediated unfolded protein response"
"2408",1,7.54838709677419,0.791707991184682,0.132478632478632,8,0.125069398594287,"+","GO:0150094","amyloid-beta clearance by cellular catabolic process"
"2409",1,7.54838709677419,0.791379345277175,0.132478632478632,8,0.125069398594287,"+","GO:0010757","negative regulation of plasminogen activation"
"2410",1,7.54838709677419,0.791050972104861,0.132478632478632,8,0.125069398594287,"+","GO:0030311","poly-N-acetyllactosamine biosynthetic process"
"2411",1,7.54838709677419,0.790722871328376,0.132478632478632,8,0.125069398594287,"+","GO:0061439","kidney vasculature morphogenesis"
"2412",1,7.54838709677419,0.79039504260892,0.132478632478632,8,0.125069398594287,"+","GO:0061438","renal system vasculature morphogenesis"
"2413",1,7.54838709677419,0.790067485608253,0.132478632478632,8,0.125069398594287,"+","GO:0097340","inhibition of cysteine-type endopeptidase activity"
"2414",1,7.54838709677419,0.789740199988697,0.132478632478632,8,0.125069398594287,"+","GO:0010626","negative regulation of Schwann cell proliferation"
"2415",1,7.54838709677419,0.789413185413132,0.132478632478632,8,0.125069398594287,"+","GO:0003433","chondrocyte development involved in endochondral bone morphogenesis"
"2416",1,7.54838709677419,0.789086441544998,0.132478632478632,8,0.125069398594287,"+","GO:0060839","endothelial cell fate commitment"
"2417",1,7.54838709677419,0.788759968048289,0.132478632478632,8,0.125069398594287,"+","GO:0060753","regulation of mast cell chemotaxis"
"2418",1,7.54838709677419,0.788433764587558,0.132478632478632,8,0.125069398594287,"+","GO:0002866","positive regulation of acute inflammatory response to antigenic stimulus"
"2419",1,7.54838709677419,0.78810783082791,0.132478632478632,8,0.125069398594287,"+","GO:0022417","protein maturation by protein folding"
"2420",1,7.54838709677419,0.787782166435006,0.132478632478632,8,0.125069398594287,"+","GO:0002826","negative regulation of T-helper 1 type immune response"
"2421",1,7.54838709677419,0.787456771075058,0.132478632478632,8,0.125069398594287,"+","GO:0003223","ventricular compact myocardium morphogenesis"
"2422",1,7.54838709677419,0.787131644414828,0.132478632478632,8,0.125069398594287,"+","GO:0034370","triglyceride-rich lipoprotein particle remodeling"
"2423",1,7.54838709677419,0.786806786121632,0.132478632478632,8,0.125069398594287,"+","GO:0061004","pattern specification involved in kidney development"
"2424",1,7.54838709677419,0.786482195863331,0.132478632478632,8,0.125069398594287,"+","GO:0060509","type I pneumocyte differentiation"
"2425",8,0.586282492953335,0.789325315322458,13.6452991452991,824,0.125573305101159,"-","GO:0007017","microtubule-based process"
"2426",7,1.74673420421221,0.789373831114662,4.00747863247863,242,0.12563280943936,"+","GO:0050807","regulation of synapse organization"
"2427",9,1.64194522950979,0.790790983575856,5.48130341880342,331,0.125910235330224,"+","GO:0006066","alcohol metabolic process"
"2428",7,1.73954599761051,0.797802767270591,4.02403846153846,243,0.127078994878501,"+","GO:0051924","regulation of calcium ion transport"
"2429",3,2.41548387096774,0.803288928092186,1.24198717948718,75,0.128005563625003,"+","GO:0042130","negative regulation of T cell proliferation"
"2430",6,1.99078341013825,0.815274190713123,3.01388888888889,182,0.129968922353401,"+","GO:2001242","regulation of intrinsic apoptotic signaling pathway"
"2431",2,3.17826825127334,0.817996162121947,0.629273504273504,38,0.130456515785505,"+","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I"
"2432",2,3.17826825127334,0.817659815015812,0.629273504273504,38,0.130456515785505,"+","GO:0006739","NADP metabolic process"
"2433",2,3.17826825127334,0.817323744397227,0.629273504273504,38,0.130456515785505,"+","GO:0060043","regulation of cardiac muscle cell proliferation"
"2434",2,3.17826825127334,0.816987949925413,0.629273504273504,38,0.130456515785505,"+","GO:0071276","cellular response to cadmium ion"
"2435",2,3.17826825127334,0.816652431260146,0.629273504273504,38,0.130456515785505,"+","GO:0032438","melanosome organization"
"2436",2,3.17826825127334,0.816317188061763,0.629273504273504,38,0.130456515785505,"+","GO:0070328","triglyceride homeostasis"
"2437",2,3.17826825127334,0.815982219991159,0.629273504273504,38,0.130456515785505,"+","GO:0010935","regulation of macrophage cytokine production"
"2438",2,3.17826825127334,0.815647526709784,0.629273504273504,38,0.130456515785505,"+","GO:0010665","regulation of cardiac muscle cell apoptotic process"
"2439",2,3.17826825127334,0.815313107879645,0.629273504273504,38,0.130456515785505,"+","GO:0045923","positive regulation of fatty acid metabolic process"
"2440",6,1.96914446002805,0.823291072784552,3.04700854700855,184,0.131787064068379,"+","GO:0051495","positive regulation of cytoskeleton organization"
"2441",4,2.04702022963368,0.828003714690673,1.95405982905983,118,0.132595753300527,"+","GO:0051099","positive regulation of binding"
"2442",7,1.7044745057232,0.840174686207947,4.10683760683761,248,0.134599920207296,"+","GO:0050803","regulation of synapse structure or activity"
"2443",2,0.354176520669757,0.841843644432169,5.64690170940171,341,0.134922523344997,"-","GO:0060271","cilium assembly"
"2444",3,2.35274403016338,0.845040140150044,1.27510683760684,77,0.135490264549413,"+","GO:0034103","regulation of tissue remodeling"
"2445",3,2.35274403016338,0.844694520460821,1.27510683760684,77,0.135490264549413,"+","GO:0045685","regulation of glial cell differentiation"
"2446",3,2.35274403016338,0.844349183371507,1.27510683760684,77,0.135490264549413,"+","GO:0070252","actin-mediated cell contraction"
"2447",3,2.35274403016338,0.844004128535638,1.27510683760684,77,0.135490264549413,"+","GO:0003151","outflow tract morphogenesis"
"2448",4,2.02981837896449,0.843947484478532,1.97061965811966,119,0.13553653755845,"+","GO:0007416","synapse assembly"
"2449",4,2.02981837896449,0.843602875460778,1.97061965811966,119,0.13553653755845,"+","GO:0019362","pyridine nucleotide metabolic process"
"2450",4,2.02981837896449,0.843258547756509,1.97061965811966,119,0.13553653755845,"+","GO:0046496","nicotinamide nucleotide metabolic process"
"2451",2,3.09677419354839,0.846264941269354,0.645833333333333,39,0.13607527199706,"+","GO:0001974","blood vessel remodeling"
"2452",2,3.09677419354839,0.845919808748445,0.645833333333333,39,0.13607527199706,"+","GO:0006636","unsaturated fatty acid biosynthetic process"
"2453",2,3.09677419354839,0.845574957623802,0.645833333333333,39,0.13607527199706,"+","GO:0140253","cell-cell fusion"
"2454",2,3.09677419354839,0.84523038755142,0.645833333333333,39,0.13607527199706,"+","GO:0048753","pigment granule organization"
"2455",2,3.09677419354839,0.844886098187856,0.645833333333333,39,0.13607527199706,"+","GO:0000768","syncytium formation by plasma membrane fusion"
"2456",2,3.09677419354839,0.844542089190222,0.645833333333333,39,0.13607527199706,"+","GO:0120033","negative regulation of plasma membrane bounded cell projection assembly"
"2457",2,3.09677419354839,0.844198360216193,0.645833333333333,39,0.13607527199706,"+","GO:0055090","acylglycerol homeostasis"
"2458",2,3.09677419354839,0.843854910923998,0.645833333333333,39,0.13607527199706,"+","GO:0060999","positive regulation of dendritic spine development"
"2459",2,3.09677419354839,0.843511740972422,0.645833333333333,39,0.13607527199706,"+","GO:0030279","negative regulation of ossification"
"2460",2,3.09677419354839,0.843168850020807,0.645833333333333,39,0.13607527199706,"+","GO:1903670","regulation of sprouting angiogenesis"
"2461",2,3.09677419354839,0.842826237729048,0.645833333333333,39,0.13607527199706,"+","GO:0007616","long-term memory"
"2462",1,0.240586042925074,0.842587670936056,4.15651709401709,251,0.136092032135706,"-","GO:0000375","RNA splicing, via transesterification reactions"
"2463",1,0.238684176973097,0.84283753000604,4.18963675213675,253,0.136187681978933,"-","GO:0016072","rRNA metabolic process"
"2464",1,0.235887096774194,0.844591391031614,4.23931623931624,256,0.136526483467946,"-","GO:0051321","meiotic cell cycle"
"2465",6,1.91705069124424,0.846454284961449,3.12980769230769,189,0.136883147177719,"+","GO:0048738","cardiac muscle tissue development"
"2466",6,1.91705069124424,0.84611103504865,3.12980769230769,189,0.136883147177719,"+","GO:0008217","regulation of blood pressure"
"2467",6,1.91705069124424,0.845768063408987,3.12980769230769,189,0.136883147177719,"+","GO:0002700","regulation of production of molecular mediator of immune response"
"2468",4,2.01290322580645,0.855434425638792,1.98717948717949,120,0.138503717278524,"+","GO:0050830","defense response to Gram-positive bacterium"
"2469",4,2.01290322580645,0.855087955640558,1.98717948717949,120,0.138503717278524,"+","GO:0098773","skin epidermis development"
"2470",1,0.227875836883749,0.857285654963193,4.3883547008547,265,0.138915933068234,"-","GO:0015980","energy derivation by oxidation of organic compounds"
"2471",1,6.70967741935484,0.860934823717615,0.149038461538462,9,0.139563730853915,"+","GO:0003093","regulation of glomerular filtration"
"2472",1,6.70967741935484,0.860586549112551,0.149038461538462,9,0.139563730853915,"+","GO:0003056","regulation of vascular associated smooth muscle contraction"
"2473",1,6.70967741935484,0.860238556169117,0.149038461538462,9,0.139563730853915,"+","GO:1902746","regulation of lens fiber cell differentiation"
"2474",1,6.70967741935484,0.859890844545766,0.149038461538462,9,0.139563730853915,"+","GO:0019371","cyclooxygenase pathway"
"2475",1,6.70967741935484,0.859543413901505,0.149038461538462,9,0.139563730853915,"+","GO:0021612","facial nerve structural organization"
"2476",1,6.70967741935484,0.859196263895891,0.149038461538462,9,0.139563730853915,"+","GO:0060385","axonogenesis involved in innervation"
"2477",1,6.70967741935484,0.858849394189029,0.149038461538462,9,0.139563730853915,"+","GO:0060316","positive regulation of ryanodine-sensitive calcium-release channel activity"
"2478",1,6.70967741935484,0.858502804441576,0.149038461538462,9,0.139563730853915,"+","GO:0019227","neuronal action potential propagation"
"2479",1,6.70967741935484,0.858156494314734,0.149038461538462,9,0.139563730853915,"+","GO:0060267","positive regulation of respiratory burst"
"2480",1,6.70967741935484,0.857810463470252,0.149038461538462,9,0.139563730853915,"+","GO:0060242","contact inhibition"
"2481",1,6.70967741935484,0.857464711570425,0.149038461538462,9,0.139563730853915,"+","GO:0006702","androgen biosynthetic process"
"2482",1,6.70967741935484,0.857119238278093,0.149038461538462,9,0.139563730853915,"+","GO:0072172","mesonephric tubule formation"
"2483",1,6.70967741935484,0.856774043256635,0.149038461538462,9,0.139563730853915,"+","GO:2000669","negative regulation of dendritic cell apoptotic process"
"2484",1,6.70967741935484,0.856429126169978,0.149038461538462,9,0.139563730853915,"+","GO:0060158","phospholipase C-activating dopamine receptor signaling pathway"
"2485",1,6.70967741935484,0.856084486682586,0.149038461538462,9,0.139563730853915,"+","GO:0006547","histidine metabolic process"
"2486",1,6.70967741935484,0.855740124459463,0.149038461538462,9,0.139563730853915,"+","GO:0070944","neutrophil-mediated killing of bacterium"
"2487",1,6.70967741935484,0.855396039166154,0.149038461538462,9,0.139563730853915,"+","GO:0070943","neutrophil-mediated killing of symbiont cell"
"2488",1,6.70967741935484,0.85505223046874,0.149038461538462,9,0.139563730853915,"+","GO:0070942","neutrophil mediated cytotoxicity"
"2489",1,6.70967741935484,0.854708698033839,0.149038461538462,9,0.139563730853915,"+","GO:0051712","positive regulation of killing of cells of another organism"
"2490",1,6.70967741935484,0.854365441528605,0.149038461538462,9,0.139563730853915,"+","GO:0140243","regulation of translation at synapse"
"2491",1,6.70967741935484,0.854022460620725,0.149038461538462,9,0.139563730853915,"+","GO:0051639","actin filament network formation"
"2492",1,6.70967741935484,0.853679754978421,0.149038461538462,9,0.139563730853915,"+","GO:0048874","host-mediated regulation of intestinal microbiota composition"
"2493",1,6.70967741935484,0.853337324270448,0.149038461538462,9,0.139563730853915,"+","GO:0048845","venous blood vessel morphogenesis"
"2494",1,6.70967741935484,0.852995168166089,0.149038461538462,9,0.139563730853915,"+","GO:0032429","regulation of phospholipase A2 activity"
"2495",1,6.70967741935484,0.852653286335161,0.149038461538462,9,0.139563730853915,"+","GO:0031953","negative regulation of protein autophosphorylation"
"2496",1,6.70967741935484,0.852311678448007,0.149038461538462,9,0.139563730853915,"+","GO:0106015","negative regulation of inflammatory response to wounding"
"2497",1,6.70967741935484,0.851970344175501,0.149038461538462,9,0.139563730853915,"+","GO:0098870","action potential propagation"
"2498",1,6.70967741935484,0.851629283189042,0.149038461538462,9,0.139563730853915,"+","GO:0070472","regulation of uterine smooth muscle contraction"
"2499",1,6.70967741935484,0.851288495160554,0.149038461538462,9,0.139563730853915,"+","GO:0090037","positive regulation of protein kinase C signaling"
"2500",1,6.70967741935484,0.85094797976249,0.149038461538462,9,0.139563730853915,"+","GO:1900748","positive regulation of vascular endothelial growth factor signaling pathway"
"2501",1,6.70967741935484,0.850607736667823,0.149038461538462,9,0.139563730853915,"+","GO:0098751","bone cell development"
"2502",1,6.70967741935484,0.85026776555005,0.149038461538462,9,0.139563730853915,"+","GO:0031642","negative regulation of myelination"
"2503",1,6.70967741935484,0.84992806608319,0.149038461538462,9,0.139563730853915,"+","GO:0032049","cardiolipin biosynthetic process"
"2504",1,6.70967741935484,0.849588637941783,0.149038461538462,9,0.139563730853915,"+","GO:0070255","regulation of mucus secretion"
